protocol,feature_set,model,seed,fold,n_train_files,n_test_files,n_train_windows,n_test_windows,n_features,fit_seconds,predict_ms_per_1k,accuracy,macro_f1,weighted_f1,n_classes,file_accuracy,file_macro_f1,n_test_files_eval,precision_B,recall_B,f1_B,precision_IR,recall_IR,f1_IR,precision_OR,recall_OR,f1_OR,precision_N,recall_N,f1_N
P1,F7,rf,0,fold0,128,33,3225,895,16,2.938774585723877,41.603642469011874,0.8558659217877095,0.8846588923875328,0.8555248160355057,4,0.9393939393939394,0.9519607843137254,33,0.831275720164609,0.8145161290322581,0.8228105906313645,0.88,0.8148148148148148,0.8461538461538461,0.8479809976247031,0.8925,0.8696711327649208,1.0,1.0,1.0
P1,F7,rf,0,fold1,128,33,3269,851,16,3.0853796005249023,31.764582937668692,0.8789659224441834,0.8983555111959679,0.8750243018039728,4,0.8787878787878788,0.8991596638655462,33,0.8774193548387097,0.68,0.7661971830985915,0.8916666666666667,0.9907407407407407,0.9385964912280702,0.8672768878718535,0.9110576923076923,0.8886283704572099,1.0,1.0,1.0
P1,F7,rf,0,fold2,129,32,3228,892,16,3.0168700218200684,39.66114446186698,0.9047085201793722,0.9160979583610722,0.9051833120025764,4,1.0,1.0,32,0.8223140495867769,0.8577586206896551,0.8396624472573839,0.9563106796116505,0.9120370370370371,0.933649289099526,0.9245742092457421,0.9200968523002422,0.9223300970873787,0.9393939393939394,1.0,0.96875
P1,F7,rf,0,fold3,129,32,3396,724,16,3.1703970432281494,40.03061115412422,0.8522099447513812,0.8668368685406813,0.8471240026831087,4,0.84375,0.8582251082251082,32,0.7692307692307693,0.7608695652173914,0.7650273224043715,0.9838709677419355,0.6630434782608695,0.7922077922077922,0.8372093023255814,0.9969230769230769,0.9101123595505618,1.0,1.0,1.0
P1,F7,rf,0,fold4,130,31,3362,758,16,3.134526014328003,35.703339488651004,0.8179419525065963,0.7903662251265824,0.8202766672975063,3,0.8064516129032258,0.7741702741702742,31,0.5956678700361011,0.8967391304347826,0.7158351409978309,0.9917355371900827,0.5853658536585366,0.7361963190184049,0.9305555555555556,0.907859078590786,0.9190672153635117,,,
P1,F7,rf,1,fold0,128,33,3225,895,16,2.921633720397949,31.412380367683962,0.8569832402234637,0.8836808524839085,0.8566150871943286,4,0.9393939393939394,0.9445075757575758,33,0.8225806451612904,0.8225806451612904,0.8225806451612904,0.8613861386138614,0.8055555555555556,0.8325358851674641,0.8647342995169082,0.895,0.8796068796068796,1.0,1.0,1.0
P1,F7,rf,1,fold1,128,33,3269,851,16,3.1043567657470703,39.543584426897816,0.8860164512338425,0.9031729722838796,0.8818366587105758,4,0.8787878787878788,0.8991596638655462,33,0.8881578947368421,0.675,0.7670454545454546,0.9141630901287554,0.9861111111111112,0.9487750556792873,0.8657718120805369,0.9302884615384616,0.8968713789107764,1.0,1.0,1.0
P1,F7,rf,1,fold2,129,32,3228,892,16,2.9809136390686035,32.83467527996799,0.899103139013453,0.9109700012004374,0.8995717365464095,4,1.0,1.0,32,0.8140495867768595,0.8491379310344828,0.8312236286919831,0.9509803921568627,0.8981481481481481,0.9238095238095239,0.9200968523002422,0.9200968523002422,0.9200968523002422,0.9393939393939394,1.0,0.96875
P1,F7,rf,1,fold3,129,32,3396,724,16,3.1716673374176025,33.459610701924525,0.8549723756906077,0.873299580139971,0.8497983224979463,4,0.84375,0.8634453781512604,32,0.8562874251497006,0.7771739130434783,0.8148148148148148,0.983739837398374,0.657608695652174,0.7882736156351792,0.8039702233250621,0.9969230769230769,0.8901098901098901,1.0,1.0,1.0
P1,F7,rf,1,fold4,130,31,3362,758,16,3.1755268573760986,40.349985490059154,0.8179419525065963,0.7914930563231793,0.8207865373294428,3,0.8387096774193549,0.81990231990232,31,0.5949820788530465,0.9021739130434783,0.7170626349892009,0.9918032786885246,0.5902439024390244,0.7400611620795107,0.9327731092436975,0.9024390243902439,0.9173553719008265,,,
P1,F7,rf,2,fold0,128,33,3225,895,16,3.0400123596191406,32.40521393674712,0.8558659217877095,0.883817412958188,0.8555167499795749,4,0.9393939393939394,0.9445075757575758,33,0.823045267489712,0.8064516129032258,0.814663951120163,0.8682926829268293,0.8240740740740741,0.8456057007125891,0.8581730769230769,0.8925,0.875,1.0,1.0,1.0
P1,F7,rf,2,fold1,128,33,3269,851,16,2.9784295558929443,30.734144002374276,0.8883666274970623,0.9062630092552229,0.8849161306559347,4,0.8787878787878788,0.8991596638655462,33,0.89171974522293,0.7,0.7843137254901961,0.8991596638655462,0.9907407407407407,0.9427312775330396,0.8764302059496567,0.9206730769230769,0.8980070339976554,1.0,1.0,1.0
P1,F7,rf,2,fold2,129,32,3228,892,16,2.8790087699890137,32.81623258718995,0.8912556053811659,0.9038378877078915,0.8915056756714491,4,0.96875,0.9752688172043011,32,0.8117154811715481,0.8362068965517241,0.8237791932059448,0.9317073170731708,0.8842592592592593,0.9073634204275535,0.9132530120481928,0.9176755447941889,0.9154589371980676,0.9393939393939394,1.0,0.96875
P1,F7,rf,2,fold3,129,32,3396,724,16,3.0977776050567627,33.127668812788656,0.8535911602209945,0.8743009945813149,0.8489320944194391,4,0.84375,0.8708791208791209,32,0.8924050632911392,0.7663043478260869,0.8245614035087719,0.9838709677419355,0.6630434782608695,0.7922077922077922,0.7883211678832117,0.9969230769230769,0.8804347826086957,1.0,1.0,1.0
P1,F7,rf,2,fold4,130,31,3362,758,16,3.063753604888916,35.36804370326543,0.8179419525065963,0.7895174394216539,0.8197505433615281,3,0.8387096774193549,0.7980295566502463,31,0.5964285714285714,0.907608695652174,0.7198275862068966,0.9915966386554622,0.5756097560975609,0.7283950617283951,0.9331476323119777,0.907859078590786,0.9203296703296703,,,
P1,F7,hgb,0,fold0,128,33,3225,895,16,1.242981195449829,79.5428313356538,0.8335195530726257,0.714431002685634,0.828917488415776,4,0.9090909090909091,0.674812030075188,33,0.7029702970297029,0.8588709677419355,0.7731397459165155,0.8578947368421053,0.7546296296296297,0.8029556650246306,0.9189873417721519,0.9075,0.9132075471698113,1.0,0.22580645161290322,0.3684210526315789
P1,F7,hgb,0,fold1,128,33,3269,851,16,1.2086601257324219,80.76758558405552,0.9012925969447708,0.9172277276892526,0.9006504232035755,4,0.9393939393939394,0.9555555555555555,33,0.8205128205128205,0.8,0.810126582278481,0.8852459016393442,1.0,0.9391304347826087,0.9465648854961832,0.8942307692307693,0.9196538936959209,1.0,1.0,1.0
P1,F7,hgb,0,fold2,129,32,3228,892,16,1.2072014808654785,82.304124874919,0.8867713004484304,0.9084092100589971,0.8880705606608802,4,0.90625,0.9327485380116959,32,0.7642585551330798,0.8663793103448276,0.8121212121212121,0.9811320754716981,0.9629629629629629,0.9719626168224299,0.9140625,0.8498789346246973,0.8808030112923463,0.9393939393939394,1.0,0.96875
P1,F7,hgb,0,fold3,129,32,3396,724,16,1.26747465133667,79.76912661810606,0.8591160220994475,0.871795766501596,0.8562692020723375,4,0.875,0.8861607142857143,32,0.729064039408867,0.8043478260869565,0.7648578811369509,0.946969696969697,0.6793478260869565,0.7911392405063291,0.888268156424581,0.9784615384615385,0.931185944363104,1.0,1.0,1.0
P1,F7,hgb,0,fold4,130,31,3362,758,16,1.2356278896331787,88.24255346937356,0.8271767810026385,0.8033810552674291,0.8255365990698653,3,0.8709677419354839,0.8482231219073325,31,0.6612903225806451,0.8913043478260869,0.7592592592592593,0.9765625,0.6097560975609756,0.7507507507507507,0.8848167539267016,0.9159891598915989,0.9001331557922769,,,
P1,F7,hgb,1,fold0,128,33,3225,895,16,1.1698534488677979,81.37559091578649,0.8335195530726257,0.714431002685634,0.828917488415776,4,0.9090909090909091,0.674812030075188,33,0.7029702970297029,0.8588709677419355,0.7731397459165155,0.8578947368421053,0.7546296296296297,0.8029556650246306,0.9189873417721519,0.9075,0.9132075471698113,1.0,0.22580645161290322,0.3684210526315789
P1,F7,hgb,1,fold1,128,33,3269,851,16,1.1876020431518555,80.52664553937004,0.9012925969447708,0.9172277276892526,0.9006504232035755,4,0.9393939393939394,0.9555555555555555,33,0.8205128205128205,0.8,0.810126582278481,0.8852459016393442,1.0,0.9391304347826087,0.9465648854961832,0.8942307692307693,0.9196538936959209,1.0,1.0,1.0
P1,F7,hgb,1,fold2,129,32,3228,892,16,1.2118465900421143,81.69979257968508,0.8867713004484304,0.9084092100589971,0.8880705606608802,4,0.90625,0.9327485380116959,32,0.7642585551330798,0.8663793103448276,0.8121212121212121,0.9811320754716981,0.9629629629629629,0.9719626168224299,0.9140625,0.8498789346246973,0.8808030112923463,0.9393939393939394,1.0,0.96875
P1,F7,hgb,1,fold3,129,32,3396,724,16,1.2970504760742188,80.5729660539996,0.8591160220994475,0.871795766501596,0.8562692020723375,4,0.875,0.8861607142857143,32,0.729064039408867,0.8043478260869565,0.7648578811369509,0.946969696969697,0.6793478260869565,0.7911392405063291,0.888268156424581,0.9784615384615385,0.931185944363104,1.0,1.0,1.0
P1,F7,hgb,1,fold4,130,31,3362,758,16,1.1947264671325684,85.42588015030431,0.8271767810026385,0.8033810552674291,0.8255365990698653,3,0.8709677419354839,0.8482231219073325,31,0.6612903225806451,0.8913043478260869,0.7592592592592593,0.9765625,0.6097560975609756,0.7507507507507507,0.8848167539267016,0.9159891598915989,0.9001331557922769,,,
P1,F7,hgb,2,fold0,128,33,3225,895,16,1.204796552658081,79.26205683020906,0.8335195530726257,0.714431002685634,0.828917488415776,4,0.9090909090909091,0.674812030075188,33,0.7029702970297029,0.8588709677419355,0.7731397459165155,0.8578947368421053,0.7546296296296297,0.8029556650246306,0.9189873417721519,0.9075,0.9132075471698113,1.0,0.22580645161290322,0.3684210526315789
P1,F7,hgb,2,fold1,128,33,3269,851,16,1.2133033275604248,85.6875252639645,0.9012925969447708,0.9172277276892526,0.9006504232035755,4,0.9393939393939394,0.9555555555555555,33,0.8205128205128205,0.8,0.810126582278481,0.8852459016393442,1.0,0.9391304347826087,0.9465648854961832,0.8942307692307693,0.9196538936959209,1.0,1.0,1.0
P1,F7,hgb,2,fold2,129,32,3228,892,16,1.4424164295196533,95.40618802399914,0.8867713004484304,0.9084092100589971,0.8880705606608802,4,0.90625,0.9327485380116959,32,0.7642585551330798,0.8663793103448276,0.8121212121212121,0.9811320754716981,0.9629629629629629,0.9719626168224299,0.9140625,0.8498789346246973,0.8808030112923463,0.9393939393939394,1.0,0.96875
P1,F7,hgb,2,fold3,129,32,3396,724,16,1.5561635494232178,81.1683538868941,0.8591160220994475,0.871795766501596,0.8562692020723375,4,0.875,0.8861607142857143,32,0.729064039408867,0.8043478260869565,0.7648578811369509,0.946969696969697,0.6793478260869565,0.7911392405063291,0.888268156424581,0.9784615384615385,0.931185944363104,1.0,1.0,1.0
P1,F7,hgb,2,fold4,130,31,3362,758,16,1.1993167400360107,84.20139000724048,0.8271767810026385,0.8033810552674291,0.8255365990698653,3,0.8709677419354839,0.8482231219073325,31,0.6612903225806451,0.8913043478260869,0.7592592592592593,0.9765625,0.6097560975609756,0.7507507507507507,0.8848167539267016,0.9159891598915989,0.9001331557922769,,,
P2,F1,lr,0,load0,120,41,3104,1016,91,2.1070494651794434,0.7267542711393101,0.8484251968503937,0.8748670349878042,0.8465570868166433,4,0.8536585365853658,0.8760025062656641,41,0.7863247863247863,0.7022900763358778,0.7419354838709677,0.8444444444444444,0.9083665338645418,0.8752399232245681,0.8742393509127789,0.890495867768595,0.8822927328556807,1.0,1.0,1.0
P2,F1,lr,0,load1,121,40,3080,1040,91,0.3738126754760742,0.6357064613929162,0.8682692307692308,0.8861443673035607,0.8699203593781331,4,0.9,0.9211172895383422,40,0.7406143344709898,0.8282442748091603,0.781981981981982,0.9451476793248945,0.8549618320610687,0.8977955911823647,0.9035639412997903,0.8886597938144329,0.896049896049896,0.9393939393939394,1.0,0.96875
P2,F1,lr,0,load2,121,40,3088,1032,91,2.1691694259643555,0.5262766697610072,0.8788759689922481,0.8165552077817957,0.8758889058801063,4,0.95,0.7185270869481396,40,0.8286852589641435,0.7938931297709924,0.8109161793372319,0.9166666666666666,0.9656488549618321,0.9405204460966543,0.879837067209776,0.9056603773584906,0.8925619834710744,1.0,0.45161290322580644,0.6222222222222222
P2,F1,lr,0,load3,121,40,3088,1032,91,2.6903038024902344,0.6147595339043196,0.8498062015503876,0.8762044491232733,0.8534555093342345,4,0.8,0.84640866873065,40,0.6857142857142857,0.916030534351145,0.7843137254901961,0.9361702127659575,0.8396946564885496,0.8853118712273642,0.9323671497584541,0.8092243186582809,0.8664421997755332,0.9393939393939394,1.0,0.96875
P2,F1,lr,1,load0,120,41,3104,1016,91,1.9399158954620361,0.725580951360267,0.8484251968503937,0.8748670349878042,0.8465570868166433,4,0.8536585365853658,0.8760025062656641,41,0.7863247863247863,0.7022900763358778,0.7419354838709677,0.8444444444444444,0.9083665338645418,0.8752399232245681,0.8742393509127789,0.890495867768595,0.8822927328556807,1.0,1.0,1.0
P2,F1,lr,1,load1,121,40,3080,1040,91,0.4300210475921631,0.5318568303034856,0.8682692307692308,0.8861443673035607,0.8699203593781331,4,0.9,0.9211172895383422,40,0.7406143344709898,0.8282442748091603,0.781981981981982,0.9451476793248945,0.8549618320610687,0.8977955911823647,0.9035639412997903,0.8886597938144329,0.896049896049896,0.9393939393939394,1.0,0.96875
P2,F1,lr,1,load2,121,40,3088,1032,91,2.2014269828796387,0.6413274957228077,0.8788759689922481,0.8165552077817957,0.8758889058801063,4,0.95,0.7185270869481396,40,0.8286852589641435,0.7938931297709924,0.8109161793372319,0.9166666666666666,0.9656488549618321,0.9405204460966543,0.879837067209776,0.9056603773584906,0.8925619834710744,1.0,0.45161290322580644,0.6222222222222222
P2,F1,lr,1,load3,121,40,3088,1032,91,2.673494815826416,0.5308971848598746,0.8498062015503876,0.8762044491232733,0.8534555093342345,4,0.8,0.84640866873065,40,0.6857142857142857,0.916030534351145,0.7843137254901961,0.9361702127659575,0.8396946564885496,0.8853118712273642,0.9323671497584541,0.8092243186582809,0.8664421997755332,0.9393939393939394,1.0,0.96875
P2,F1,lr,2,load0,120,41,3104,1016,91,2.0802366733551025,0.6141155723511703,0.8484251968503937,0.8748670349878042,0.8465570868166433,4,0.8536585365853658,0.8760025062656641,41,0.7863247863247863,0.7022900763358778,0.7419354838709677,0.8444444444444444,0.9083665338645418,0.8752399232245681,0.8742393509127789,0.890495867768595,0.8822927328556807,1.0,1.0,1.0
P2,F1,lr,2,load1,121,40,3080,1040,91,0.4477369785308838,0.61186460348276,0.8682692307692308,0.8861443673035607,0.8699203593781331,4,0.9,0.9211172895383422,40,0.7406143344709898,0.8282442748091603,0.781981981981982,0.9451476793248945,0.8549618320610687,0.8977955911823647,0.9035639412997903,0.8886597938144329,0.896049896049896,0.9393939393939394,1.0,0.96875
P2,F1,lr,2,load2,121,40,3088,1032,91,2.0989882946014404,0.6126803021098293,0.8788759689922481,0.8165552077817957,0.8758889058801063,4,0.95,0.7185270869481396,40,0.8286852589641435,0.7938931297709924,0.8109161793372319,0.9166666666666666,0.9656488549618321,0.9405204460966543,0.879837067209776,0.9056603773584906,0.8925619834710744,1.0,0.45161290322580644,0.6222222222222222
P2,F1,lr,2,load3,121,40,3088,1032,91,2.7304887771606445,0.525583592496177,0.8498062015503876,0.8762044491232733,0.8534555093342345,4,0.8,0.84640866873065,40,0.6857142857142857,0.916030534351145,0.7843137254901961,0.9361702127659575,0.8396946564885496,0.8853118712273642,0.9323671497584541,0.8092243186582809,0.8664421997755332,0.9393939393939394,1.0,0.96875
P2,F1,svm,0,load0,120,41,3104,1016,91,1.5428261756896973,157.78945186945398,0.8553149606299213,0.8870776933330828,0.855763664901849,4,0.8292682926829268,0.8635025062656642,41,0.7695167286245354,0.7900763358778626,0.7796610169491526,0.9173553719008265,0.8844621513944223,0.9006085192697769,0.8662551440329218,0.8698347107438017,0.8680412371134021,1.0,1.0,1.0
P2,F1,svm,0,load1,121,40,3080,1040,91,1.2107322216033936,126.04571305788481,0.8355769230769231,0.8292918769904635,0.8358567327390758,4,0.875,0.9044566544566545,40,0.8037735849056604,0.8129770992366412,0.8083491461100569,0.9234234234234234,0.7824427480916031,0.8471074380165289,0.8267716535433071,0.865979381443299,0.8459214501510574,0.6888888888888889,1.0,0.8157894736842105
P2,F1,svm,0,load2,121,40,3088,1032,91,1.5534093379974365,188.237936921822,0.8575581395348837,0.6561277113716548,0.8478543371513103,4,0.875,0.6678743961352657,40,0.7038123167155426,0.916030534351145,0.7960199004975125,0.98,0.9351145038167938,0.95703125,0.9070294784580499,0.8385744234800838,0.8714596949891068,0.0,0.0,0.0
P2,F1,svm,0,load3,121,40,3088,1032,91,1.483428955078125,163.8030358987261,0.8410852713178295,0.8680751638617865,0.841199161558368,4,0.85,0.8805019305019305,40,0.8164794007490637,0.8320610687022901,0.8241965973534972,0.7972027972027972,0.8702290076335878,0.8321167883211679,0.8766816143497758,0.8197064989517819,0.847237269772481,0.9393939393939394,1.0,0.96875
P2,F1,svm,1,load0,120,41,3104,1016,91,1.5251598358154297,174.76973571176603,0.8582677165354331,0.8890576936780441,0.8585686300715093,4,0.8292682926829268,0.8635025062656642,41,0.7781954887218046,0.7900763358778626,0.7840909090909091,0.9173553719008265,0.8844621513944223,0.9006085192697769,0.8670756646216768,0.8760330578512396,0.8715313463514902,1.0,1.0,1.0
P2,F1,svm,1,load1,121,40,3080,1040,91,1.20351243019104,125.4070263642531,0.8365384615384616,0.8350531833794299,0.8366493038099878,4,0.875,0.9044566544566545,40,0.8068181818181818,0.8129770992366412,0.8098859315589354,0.9234234234234234,0.7824427480916031,0.8471074380165289,0.8238747553816047,0.8680412371134021,0.8453815261044176,0.7209302325581395,1.0,0.8378378378378378
P2,F1,svm,1,load2,121,40,3088,1032,91,1.5799312591552734,159.8550367724988,0.8565891472868217,0.6552893000135722,0.8468639525283228,4,0.875,0.6678743961352657,40,0.7041420118343196,0.9083969465648855,0.7933333333333333,0.98,0.9351145038167938,0.95703125,0.9031531531531531,0.8406708595387841,0.8707926167209555,0.0,0.0,0.0
P2,F1,svm,1,load3,121,40,3088,1032,91,1.4725556373596191,147.6785933324533,0.8401162790697675,0.8674407819923131,0.8401733059012658,4,0.85,0.8805019305019305,40,0.8157894736842105,0.8282442748091603,0.821969696969697,0.8,0.8702290076335878,0.8336380255941499,0.8727678571428571,0.8197064989517819,0.8454054054054054,0.9393939393939394,1.0,0.96875
P2,F1,svm,2,load0,120,41,3104,1016,91,1.5851860046386719,158.35663465064343,0.8572834645669292,0.8887683806929361,0.8577425082517669,4,0.8292682926829268,0.8635025062656642,41,0.7732342007434945,0.7938931297709924,0.783427495291902,0.921161825726141,0.8844621513944223,0.9024390243902439,0.86652977412731,0.871900826446281,0.8692070030895983,1.0,1.0,1.0
P2,F1,svm,2,load1,121,40,3080,1040,91,1.2616519927978516,126.83983032520003,0.8355769230769231,0.8316936696016651,0.8357452365998368,4,0.875,0.9044566544566545,40,0.8060836501901141,0.8091603053435115,0.8076190476190476,0.9234234234234234,0.7824427480916031,0.8471074380165289,0.8238747553816047,0.8680412371134021,0.8453815261044176,0.7045454545454546,1.0,0.8266666666666667
P2,F1,svm,2,load2,121,40,3088,1032,91,1.5432021617889404,153.30869098042334,0.8565891472868217,0.6553906522543191,0.8469082946094527,4,0.875,0.6678743961352657,40,0.7029411764705882,0.9122137404580153,0.7940199335548173,0.98,0.9351145038167938,0.95703125,0.9049773755656109,0.8385744234800838,0.8705114254624592,0.0,0.0,0.0
